,name,NumberOfDistinctIps,NumOfDistCountries,NumberOfDomainsThatShareIP,ReverseDNSQueryARecrods,ReverseDNSQueryNSrecords,ReverseDNSErrors,Blacklisted
2305,odk2.vg,1,1,0,0.0,0.0,1.0,True
2306,ohla.org,1,1,0,0.0,0.0,1.0,True
2307,rnvaw.ws,1,1,0,1.0,0.0,1.0,True
2308,slimcleaner.com,2,1,0,1.0,0.0,1.0,False
2309,seifivwkay.ws,2,1,0,1.0,0.0,1.0,True
2310,tpz.cz,1,1,0,1.0,5.0,0.0,True
2311,wrv.de,1,1,0,1.0,0.0,1.0,True
2312,blacklistednews.com,1,1,0,0.0,0.0,1.0,False
2313,cloudantivirus.com,1,1,0,0.0,0.0,1.0,False
2314,cdu.kr,1,1,0,0.0,0.0,1.0,True
2315,designbump.com,4,1,0,0.0,0.0,1.0,False
2316,hzaq.vg,1,1,0,0.0,0.0,1.0,True
2317,mrrlvquhl.ws,2,1,0,1.0,0.0,1.0,True
2318,34go.ws,1,1,0,1.0,0.0,1.0,True
2319,9zmup.ws,1,1,0,1.0,0.0,1.0,True
2320,dbs.hk,1,1,0,0.0,0.0,1.0,True
2321,hfvygpxh.ws,2,1,0,1.0,0.0,1.0,True
2322,ifroeyps.ws,2,1,0,1.0,0.0,1.0,True
2323,mzynipsigtf.ws,2,1,0,1.0,0.0,1.0,True
2324,midc.fr,1,1,0,1.0,0.0,1.0,True
2325,njn.name,1,1,0,0.0,0.0,1.0,True
2326,ojuuxpl.ws,2,1,0,1.0,0.0,1.0,True
2327,oidwnqxil.ws,2,1,0,1.0,0.0,1.0,True
2328,say.cx,1,1,0,0.0,0.0,1.0,True
2329,sddwkrkyqyr.ws,2,1,0,1.0,0.0,1.0,True
2330,szjogds.ws,2,1,0,1.0,0.0,1.0,True
2331,yoaukt.ws,2,1,0,1.0,0.0,1.0,True
2332,uonraa.ws,2,1,0,1.0,0.0,1.0,True
